epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,4247.24,1.08104,0.81486,0.92387,0.6608,0.76923,0.72236,0.52018,1.73483,1.33169,1.60867,0.0004655,0.0004655,0.0004655
188,4266.75,1.10403,0.75686,0.91603,1,0.59685,0.76035,0.50392,1.82248,1.29214,1.60537,0.00045725,0.00045725,0.00045725
189,4289.95,1.0914,0.80503,0.89556,0.96769,0.69231,0.82307,0.50481,1.89228,1.25697,1.67088,0.000449,0.000449,0.000449
190,4307.92,1.12193,0.83745,0.87153,0.83869,0.69231,0.75224,0.53128,1.78696,1.10376,1.49382,0.00044075,0.00044075,0.00044075
191,4328.82,0.96665,0.7168,0.88614,0.80148,0.62165,0.73437,0.54165,1.67873,1.25167,1.5439,0.0004325,0.0004325,0.0004325
192,4346.47,1.02555,0.79929,0.90585,0.66487,0.76923,0.73427,0.54972,1.79175,1.24633,1.67222,0.00042425,0.00042425,0.00042425
193,4364.19,0.97069,0.7001,0.87701,0.71206,0.76923,0.77918,0.47887,2.05811,1.24008,1.80366,0.000416,0.000416,0.000416
194,4385.59,1.01436,0.79173,0.90952,0.86819,0.69231,0.76932,0.52379,1.99652,1.27672,1.7509,0.00040775,0.00040775,0.00040775
195,4399.96,1.13399,0.79835,0.90889,0.8952,0.69231,0.78181,0.50584,2.01929,1.29526,1.85758,0.0003995,0.0003995,0.0003995
196,4416.41,1.05397,0.72251,0.8924,0.82172,0.76923,0.78935,0.51277,1.83472,1.2567,1.81208,0.00039125,0.00039125,0.00039125
197,4434.24,1.02808,0.74923,0.89948,0.70466,0.76923,0.79333,0.49892,1.97811,1.25364,1.73177,0.000383,0.000383,0.000383
198,4451.9,1.05592,0.74581,0.86398,0.71339,0.76923,0.78999,0.52229,1.83813,1.21599,1.60017,0.00037475,0.00037475,0.00037475
199,4469.47,0.98362,0.7288,0.88029,0.7106,0.76923,0.7968,0.51595,1.79927,1.37902,1.57233,0.0003665,0.0003665,0.0003665
200,4489.73,1.01275,0.70107,0.87377,0.69159,0.76923,0.71239,0.51655,1.74919,1.6954,1.70666,0.00035825,0.00035825,0.00035825
201,4506.56,1.03211,0.72488,0.90139,0.70349,0.76923,0.71981,0.51685,1.75643,1.63811,1.75389,0.00035,0.00035,0.00035
202,4528.84,0.98443,0.72364,0.90232,0.70822,0.76923,0.69861,0.50792,1.79563,1.59307,1.76127,0.00034175,0.00034175,0.00034175
203,4547.25,1.13374,0.81042,0.86617,0.68365,0.69231,0.63741,0.46465,1.9117,1.42883,1.81347,0.0003335,0.0003335,0.0003335
204,4570.41,1.07551,0.75967,0.8726,0.74624,0.67958,0.68426,0.45922,1.86654,1.5108,1.77926,0.00032525,0.00032525,0.00032525
205,4585.47,1.01594,0.75478,0.87577,0.7022,0.76923,0.74365,0.51206,1.88453,1.32794,1.74795,0.000317,0.000317,0.000317
206,4602.27,1.01654,0.78915,0.90643,0.82163,0.76923,0.78557,0.55061,1.83643,1.29484,1.71496,0.00030875,0.00030875,0.00030875
207,4621.2,0.97785,0.74642,0.89139,0.82397,0.76923,0.7702,0.58778,1.69569,1.34076,1.89193,0.0003005,0.0003005,0.0003005
208,4635.67,0.95681,0.73208,0.89063,0.82802,0.76923,0.7622,0.56022,1.75486,1.30863,1.74931,0.00029225,0.00029225,0.00029225
209,4654.45,1.0999,0.80216,0.91519,0.82781,0.76923,0.75557,0.55707,1.78332,1.18282,1.69027,0.000284,0.000284,0.000284
210,4675.74,1.03504,0.73737,0.8981,0.82566,0.76923,0.79096,0.5543,1.96617,1.18673,1.92064,0.00027575,0.00027575,0.00027575
211,4692.87,0.97486,0.7183,0.88028,0.83193,0.7621,0.78963,0.51404,1.94838,1.21046,2.01689,0.0002675,0.0002675,0.0002675
212,4714.84,1.06841,0.74009,0.89353,0.69051,0.69231,0.73456,0.51237,1.86763,1.41793,1.90878,0.00025925,0.00025925,0.00025925
213,4731.85,1.12477,0.74709,0.90516,0.64067,0.68618,0.71078,0.49626,1.94044,1.5005,1.95265,0.000251,0.000251,0.000251
214,4750.95,1.01961,0.73194,0.89705,0.62092,0.75668,0.71024,0.50029,1.81697,1.55082,1.84432,0.00024275,0.00024275,0.00024275
215,4768.7,1.00333,0.69324,0.88061,0.68751,0.67792,0.72151,0.50342,1.82814,1.5378,1.84535,0.0002345,0.0002345,0.0002345
216,4786.68,0.8985,0.68541,0.87571,0.65779,0.76923,0.73795,0.5354,1.75232,1.5686,1.96686,0.00022625,0.00022625,0.00022625
217,4807.35,1.00141,0.73266,0.87624,0.64443,0.76923,0.75088,0.54484,1.79685,1.5532,1.98204,0.000218,0.000218,0.000218
218,4825.95,1.00615,0.68295,0.88284,0.71386,0.76774,0.7545,0.54988,1.73831,1.55981,1.96722,0.00020975,0.00020975,0.00020975
219,4844.86,0.8902,0.71254,0.87175,0.70956,0.76923,0.74624,0.56353,1.72278,1.45591,1.92576,0.0002015,0.0002015,0.0002015
220,4862.62,0.91769,0.6938,0.89245,0.7624,0.76923,0.76038,0.5326,1.89514,1.4734,1.92446,0.00019325,0.00019325,0.00019325
221,4881.11,0.93557,0.6975,0.85615,0.75866,0.76923,0.75792,0.56201,1.74003,1.42998,1.87777,0.000185,0.000185,0.000185
222,4901.82,0.87714,0.65155,0.86371,0.76808,0.76464,0.75976,0.5638,1.7451,1.46168,1.89668,0.00017675,0.00017675,0.00017675
223,4918.4,0.9681,0.69369,0.86605,0.76101,0.76923,0.76222,0.57767,1.74519,1.46313,1.94738,0.0001685,0.0001685,0.0001685
224,4938.61,0.91023,0.66299,0.85684,0.82676,0.76923,0.76428,0.56796,1.80277,1.38624,1.93301,0.00016025,0.00016025,0.00016025
225,5533.86,0.90074,0.63949,0.86406,0.82741,0.76923,0.77817,0.5554,1.90222,1.30952,1.95885,0.000152,0.000152,0.000152
226,5549.96,0.83969,0.6369,0.88326,0.82777,0.76923,0.77817,0.57994,1.77251,1.33937,1.91024,0.00014375,0.00014375,0.00014375
227,5569.16,0.90989,0.66409,0.86647,0.82646,0.76923,0.78163,0.58076,1.78601,1.36962,2.027,0.0001355,0.0001355,0.0001355
228,5588.64,0.90768,0.7305,0.90154,0.83451,0.76923,0.79009,0.59364,1.77742,1.40493,2.05985,0.00012725,0.00012725,0.00012725
229,5606.5,0.86504,0.66611,0.85897,0.84693,0.76923,0.79009,0.57777,1.80011,1.39613,2.08662,0.000119,0.000119,0.000119
230,5625.59,0.82291,0.62388,0.85996,0.85449,0.76923,0.79009,0.5791,1.80948,1.3584,2.05663,0.00011075,0.00011075,0.00011075
231,5644.17,1.07872,0.68932,0.6984,0.85921,0.69231,0.76996,0.5407,1.82783,1.48951,1.97879,0.0001025,0.0001025,0.0001025
232,5660.18,1.09893,0.60231,0.77649,0.81578,0.68216,0.74654,0.52152,1.81536,1.67,1.82539,9.425e-05,9.425e-05,9.425e-05
233,5678.71,1.11757,0.62543,0.7479,0.81791,0.69118,0.73654,0.50649,1.82525,1.66883,1.7823,8.6e-05,8.6e-05,8.6e-05
234,5698.21,1.146,0.62252,0.69873,0.80578,0.69231,0.73507,0.48302,1.83802,1.64545,1.77003,7.775e-05,7.775e-05,7.775e-05
235,5715.03,1.14388,0.60515,0.71608,0.8065,0.69231,0.75578,0.49624,1.86142,1.54788,1.80236,6.95e-05,6.95e-05,6.95e-05
236,5733.17,1.18191,0.62546,0.7043,0.83185,0.76171,0.77451,0.53811,1.8243,1.54065,1.82205,6.125e-05,6.125e-05,6.125e-05
237,5753.22,1.19941,0.61932,0.69277,0.81873,0.76923,0.77451,0.53349,1.84062,1.51095,1.90203,5.3e-05,5.3e-05,5.3e-05
238,5774.48,0.97364,0.57022,0.72948,0.81442,0.76923,0.76221,0.49815,1.89401,1.50507,1.97341,4.475e-05,4.475e-05,4.475e-05
239,5789.56,1.03403,0.57957,0.67303,0.81609,0.76923,0.76221,0.50605,1.8848,1.50441,1.98014,3.65e-05,3.65e-05,3.65e-05
240,5806.55,1.06748,0.58603,0.72046,0.81977,0.76923,0.76775,0.50533,1.86136,1.50788,1.98428,2.825e-05,2.825e-05,2.825e-05
